country_name,country_code,year,inflation,unemployment,trade_pct_gdp,govt_expenditure,urban_pop_pct,internet_users,liquid_liabilities_gdp,bank_zscore,bank_npl,bank_capital_ratio,bank_roa,life_expectancy,clean_water_access,primary_enrollment,secondary_enrollment,edu_expenditure,log_gdp_per_capita,log_private_credit_gdp,income_idx,health_idx,education_idx,hdi_proxy,hdi_proxy_t5
Guinea,GIN,2018,9.827617013,4.835,88.98411154,6.469526769,35.85543823,21.83,25.30811,26.72409,11.555066,13.141726,1.987742,59.043,69.35958846,91.50917,39.33397,2.31594,6.839769345648475,2.4043372061912294,0.42420144124179665,0.6389806146723473,0.3255722221310252,0.46291809268172307,
Guinea,GIN,2019,9.470010393,5.018,78.41531323,6.469526769,36.12815475,22.6255,26.91808,26.6458,9.899027,12.113666,2.5721,59.379,69.35958846,91.50917,39.33397,2.31594,6.93958476825179,2.4574498035549612,0.43575853044878227,0.6435598508146084,0.3255722221310252,0.46829686779813856,
Guinea,GIN,2020,10.60162034,6.007,115.7652595,6.469526769,36.48022081,23.4499,27.78418,25.43583,9.3796823,11.926678,3.005545,59.35,69.35958846,91.50917,39.33397,2.31594,6.960974645451406,2.3719458434718894,0.438235148915899,0.6431646191237586,0.3255722221310252,0.4689906633902276,
Guinea,GIN,2021,12.59728826,5.815,115.1955328,6.469526769,36.85021784,24.3044,26.13544,25.43583,9.3796823,11.926678,3.005545,59.373,69.35958846,91.50917,39.33397,2.31594,7.1276660143734825,2.301380768085841,0.45753544310313216,0.6434780787406394,0.3255722221310252,0.4755285813249322,
"Gambia, The",GMB,2017,8.034189745,5.097,55.73357961,17.16006953,60.47171266,22.5,38.28397,13.87274,5.3000002,9.5,2.519575,63.708,41.87979277,95.23711,50.12895,2.02443,6.466957211032602,1.8630142916850814,0.3810355357651888,0.7025584021832038,0.42859816505636045,0.5040640343349176,
"Gambia, The",GMB,2018,6.520968239,4.055,64.812464,17.16006953,61.06458693,28.3,39.4721,14.03069,5.3000002,9.5,2.527768,64.034,43.07319791,98.01438,50.12895,2.4203,6.5471007225940205,2.0079895776731913,0.39031492053679256,0.7070013515355166,0.42859816505636045,0.5086381457095565,
"Gambia, The",GMB,2019,7.115676256,4.481,55.99791162,17.16006953,61.64321085,31.1183,44.42,13.33075,5.3000002,9.5,2.577584,64.427,44.27563545,101.65997,50.12895,2.4203,6.60555059808895,2.158346294435895,0.3970825162410827,0.7123574223804827,0.42859816505636045,0.5126793678926419,
"Gambia, The",GMB,2020,5.931276366,5.84,47.39552017,17.16006953,62.20692517,34.2172,52.41172,10.93436,5.3000002,9.5,1.790383,64.418,45.48685563,101.65997,50.12895,2.4203,6.58110386062968,2.1411637961711794,0.3942519604184683,0.7122347642695293,0.42859816505636045,0.5116949632481193,
"Gambia, The",GMB,2021,7.370347589,6.213,42.0979828,17.16006953,62.75507066,37.6247,56.22072,10.93436,5.3000002,9.5,1.790383,63.847,46.68142879,101.65997,50.12895,2.4203,6.662993382583437,2.224120289774245,0.4037335063124145,0.7044527885634844,0.42859816505636045,0.5122614866440864,
Guinea-Bissau,GNB,2017,1.691114618,3.089,56.91374759,13.16360102,43.01557922,14.8,40.32544,14.786470000000001,5.3000002,9.5,1.189307,61.148,22.63617575,110.0,34.16217,2.13249,6.6645661337727535,2.512142367407243,0.40391560668649756,0.667668983956453,0.2762132078835464,0.4492659328421657,
Guinea-Bissau,GNB,2018,0.381324703,3.127,55.01958904,12.81067513,43.44490814,15.7,43.66451,14.786470000000001,5.3000002,9.5,1.189307,61.652,22.9080958,110.0,34.16217,2.13249,6.696455825103762,2.6957596473957186,0.40760794197781214,0.6745378381698446,0.2762132078835464,0.4527863293437344,
Guinea-Bissau,GNB,2019,0.246600268,2.413,49.94351014,13.20974748,43.8745575,17.9215,43.38777,14.786470000000001,5.3000002,9.5,1.189307,62.161,23.17616755,110.0,34.16217,2.13249,6.699766839007312,2.7245781915771508,0.4079913064123943,0.6814748357782102,0.2762132078835464,0.45522645002471696,
Guinea-Bissau,GNB,2020,1.140009394,2.887,42.88538569,15.09457121,44.30383301,20.4573,48.4484,14.786470000000001,5.3000002,9.5,1.189307,61.343,23.44012214,110.0,34.16217,2.13249,6.742781404099733,2.8134775145290156,0.4129717308098189,0.6703265763604438,0.2762132078835464,0.4531705050179364,
Guinea-Bissau,GNB,2021,2.242488796,3.016,44.80945568,14.22834735,44.7334137,23.3519,47.29222,14.786470000000001,5.3000002,9.5,1.189307,61.653,23.69968898,110.0,34.16217,2.13249,6.832795628514918,2.794682839712847,0.4233939921631397,0.6745514668488394,0.2762132078835464,0.45805288896517515,
Greece,GRC,2017,1.12125452,21.413,70.88249674,47.67038874,77.88953426,69.893,94.09112,9.335051,45.57232,11.997373,0.0300882,81.28780488,98.0558404,99.55348,104.49627,3.96396,9.832689106086463,4.621914218981302,0.7707354713404979,0.9421479196843732,0.9474730872260574,0.8867854927503095,
Greece,GRC,2018,0.625621413,19.179,79.23799086,48.0218614,78.04906568,72.2384,96.70914,7.744936,41.987867,10.7158,0.0646115,81.78780488,97.86017757,99.36643,104.8779,3.96396,9.897187826867894,4.527409921558094,0.7782034302026257,0.9489622591817855,0.9511153163546519,0.8927603352463543,
Greece,GRC,2019,0.253007522,17.045,80.59009495,46.92592604,78.18881005,75.6712,98.61665,7.77626,36.44854,10.978305,0.0539836,81.63902439,97.66450045,99.36643,104.8779,3.96396,9.86974255067485,4.404063773392793,0.7750256897593084,0.9469345776428828,0.9511153163546519,0.8910251945856144,
Greece,GRC,2020,-1.247983556,15.899,70.29374646,58.06988176,78.30668425,78.1158,122.7496,7.356091,26.978044,8.8323717,-0.333145,81.28780488,97.46883255,99.36643,104.8779,3.96396,9.791870459139634,4.419923635568073,0.7660093004565881,0.9421479196843732,0.9511153163546519,0.8864241788318711,
Greece,GRC,2021,1.22382501,14.656,88.01266545,54.83257622,78.38848986,78.4943,122.318,6.641998,26.978044,8.8323717,-1.895996,80.08292683,97.27316398,99.36643,104.8779,3.96396,9.935746599038415,4.056492458761839,0.7826679423798426,0.9257270235130132,0.9511153163546519,0.8865034274158359,
Guatemala,GTM,2017,4.424536552,2.462,46.06940335,12.89352072,53.79947231,37.9,42.00894,30.12516,2.3239982,6.9677972,1.447461,71.583,49.31786626,101.19489,52.8351,2.95182,8.372398072301118,3.571393218158164,0.6016562518626662,0.8098842492674467,0.45442532318424905,0.6219886081047873,
Guatemala,GTM,2018,3.751861867,2.283,47.01168527,12.98245258,53.8459623,41.5,43.35259,30.28761,2.176221,7.0822195,1.329719,71.496,49.25491054,101.90262,52.72243,3.14093,8.378837823940634,3.56957804756567,0.6024018759578974,0.808698554194897,0.4533500147548312,0.6214834816358753,
Guatemala,GTM,2019,3.69998398,2.193,45.51673415,13.12694642,54.18822673,44.401,43.01485,31.63215,2.201272,6.9374543,1.517866,71.639,49.18799009,101.87349,51.14958,3.2122,8.414717044409256,3.542581196496638,0.6065561373016669,0.8106474552911569,0.4383389304980643,0.6185141743636294,
Guatemala,GTM,2020,3.214440622,2.965,41.14075945,14.99801422,54.54831679,47.5123,49.50069,29.76083,1.8300875,6.4791028,1.362998,69.971,49.11697712,101.87349,51.14958,3.2122,8.407069762183294,3.591011355623214,0.6056706997553302,0.7879148187277898,0.4383389304980643,0.610641482993728,
Guatemala,GTM,2021,4.261051274,2.174,49.26114946,13.27568026,54.90470716,50.8416,48.13491,30.71606,1.8300875,6.4791028,1.597626,67.858,49.04163675,101.87349,51.14958,3.2122,8.499766709265874,3.592288980082612,0.6164035790910835,0.7591174200117256,0.4383389304980643,0.6046199765336244,
Guyana,GUY,2017,1.904656155,13.466,194.3507573,22.765940739999998,26.41290555,42.7,36.36152,29.58506,5.3000002,9.5,2.099933,68.543,66.00820861,97.81164,97.72779,6.23007,8.729019348982863,3.349922332722191,0.6429475052604465,0.7684530651231803,0.8828755581735466,0.7647587095190579,
Guyana,GUY,2018,1.282842884,13.627,194.3507573,22.765940739999998,26.41883785,48.5989,37.32312,29.90983,5.3000002,9.5,2.097984,68.829,66.2313889,97.81164,97.72779,5.49358,8.707712218948817,3.3746744033072607,0.6404804676411505,0.7723508673157,0.8828755581735466,0.7652356310434657,
Guyana,GUY,2019,2.087230892,13.172,194.3507573,22.765940739999998,26.42588348,55.3127,39.86744,29.48428,5.3000002,9.5,2.169317,69.067,66.45619576,97.81164,97.72779,5.49358,8.765119019047248,3.3693254929642524,0.6471272912734247,0.7755944929164682,0.8828755581735466,0.7685324474544798,
Guyana,GUY,2020,0.993337023,15.308,194.3507573,22.765940739999998,26.43403974,62.954,40.9982,27.29902,5.3000002,9.5,1.715906,67.751,66.68239136,97.81164,97.72779,5.49358,8.821246922558117,3.338859459651453,0.6536260383703955,0.7576591513592793,0.8828755581735466,0.7647202493010737,
Guyana,GUY,2021,5.032855746,14.576,194.3507573,22.765940739999998,26.44330396,71.6509,34.38336,26.12195,5.3000002,9.5,1.806786,64.323,66.90988368,97.81164,97.72779,5.49358,9.196431099794122,3.130579113098714,0.6970665898631062,0.7109400397650207,0.8828755581735466,0.7636273959338912,
"Hong Kong SAR, China",HKG,2017,1.493872439,3.124,376.7956667,22.765940739999998,100.0,89.4159,387.5155,20.23917,0.66892575,9.8335923,1.14383,84.69560976,99.83373927,107.76232,105.34919,3.3101,10.739899875355656,5.48044807179766,0.875776511257248,0.9885917984708897,0.9556132493421406,0.9399938530234261,
"Hong Kong SAR, China",HKG,2018,2.40613432,2.805,376.8927735,22.765940739999998,100.0,90.5074,386.1566,20.58956,0.5469708,9.4914093,1.157544,84.8697561,99.92031678,108.61767,107.48979,3.32652,10.790113954534894,5.397746777929456,0.8815905285442099,0.9909651830368733,0.9760428687972923,0.9495328601261251,
"Hong Kong SAR, China",HKG,2019,2.883208538,2.917,353.7435211,22.765940739999998,100.0,91.7434,403.3127,20.99495,0.56803224,9.9366056,1.095953,85.15585366,99.98775641,109.32253,107.74028,3.81058,10.786428329542625,5.471241993500899,0.8811637899129623,0.9948643148433159,0.9784335141197817,0.95148720629202,
"Hong Kong SAR, China",HKG,2020,0.250962021,5.808,350.679705,22.765940739999998,100.0,92.4131,454.6501,20.07034,0.90237353,9.44472,0.7634155,85.49634146,100.0,109.32253,107.74028,3.81058,10.738790113043441,5.560486996690881,0.8756480178670853,0.9995047137711698,0.9784335141197817,0.951195415252679,
"Hong Kong SAR, China",HKG,2021,1.568758344,5.174,402.4596815,22.765940739999998,100.0,93.0872,438.7515,19.74722,0.90237353,9.44472,0.6675676,85.53268293,100.0,109.32253,107.74028,3.81058,10.815199100733834,5.5645763444555,0.8844950022701148,1.0,0.9784335141197817,0.9543095054632987,
Honduras,HND,2017,3.934360844,5.528,101.8131111,21.97608747,55.38773223,31.7358,49.33889,32.48211,2.3628317,11.007664,1.459123,71.805,62.76804557,91.53496,52.17891,6.41297,7.789043573152034,4.049863799230759,0.5341127820247851,0.8129098160042979,0.44816272765482934,0.5983951085613041,
Honduras,HND,2018,4.347349378,5.648,103.5511622,21.97608747,55.88525777,36.0401,50.5327,31.68338,2.1452244,11.103317,1.285341,72.001,63.19064275,91.53496,52.17891,6.06746,7.810207667127166,4.124793906324833,0.5365632582706023,0.8155810370872835,0.44816272765482934,0.6001023410042383,
Honduras,HND,2019,4.365871598,5.698,99.45997799,21.97608747,56.37915614,39.3884,51.78723,31.60967,2.262165,11.222548,1.350208,72.124,63.60926419,91.45447,66.2409,6.06746,7.825376103091297,4.142320903263815,0.5383195296262283,0.8172573646036468,0.5823686066056596,0.6459818336118449,
Honduras,HND,2020,3.46841178,10.982,88.00085638,24.39244929,56.8691654,45.2483,63.76956,27.60089,3.0694204,10.494907,0.6757899,70.864,64.02392817,91.45447,66.2409,6.06746,7.744403031913913,4.221421901344843,0.5289440946227649,0.800085229070168,0.5823686066056596,0.6371326434328641,
Honduras,HND,2021,4.480879634,8.506,103.3726435,24.39244929,57.35502364,51.9516,60.50622,28.60143,3.0694204,10.494907,1.123474,69.492,64.43433417,91.45447,66.2409,6.06746,7.914306193590179,4.179825991660838,0.5486162649630655,0.7813866814892688,0.5823686066056596,0.6374571843526646,
Croatia,HRV,2017,1.129372103,11.078,97.24452565,39.04831355,55.90098874,67.0962,70.09493,8.239655,11.201542,14.823238,0.8932503,77.72682927,86.75706487,96.47103,99.40242,3.91713,9.539844660879444,4.0488400942361515,0.7368285931371359,0.8936165261872838,0.8988580180577757,0.843101045794065,
Croatia,HRV,2018,1.50012501,8.322,99.08485464,38.29368839,56.0931701,75.2946,72.32484,7.880998,9.7069219,13.903038,1.240076,77.9195122,86.81989635,94.60305,100.07977,3.91713,9.646099737378854,4.018646043768702,0.7491312951221694,0.896242539988036,0.9053225619884244,0.85023213236621,
Croatia,HRV,2019,0.771820346,6.551,101.3947666,38.46881145,56.30324796,79.0798,71.24456,7.937998,6.9896316,13.852797,1.39726,78.22439024,86.88610194,94.60305,100.07977,3.91713,9.65275430226713,3.9909997913627464,0.7499017912844019,0.9003976249277674,0.9053225619884244,0.8518739927335313,
Croatia,HRV,2020,0.154811375,7.389,89.54805231,44.89672161,56.52848634,78.3209,86.56371,7.289279,7.1776003,13.370356,0.6374835,77.52439024,86.9558882,94.60305,100.07977,3.91713,9.602960728333509,4.106968378831564,0.7441364620309006,0.8908575496313902,0.9053225619884244,0.8467721912169051,
Croatia,HRV,2021,2.554506996,7.483,102.3286972,40.66085855,56.76835026,81.254,85.99418,7.392629,7.1776003,13.370356,1.154837,76.42439024,87.02882675,94.60305,100.07977,3.91713,9.786379783960601,4.00658417752349,0.7653735648037636,0.8758660027370831,0.9053225619884244,0.8488540431764239,
Haiti,HTI,2017,10.68008872,13.932,42.07454779,22.765940739999998,50.73508338,27.2,28.66314,16.87527,5.3000002,9.5,4.432607,63.832,69.35958846,110.0,81.180395,2.68945,7.241537795833836,2.3445153052141605,0.47072004225797226,0.704248358378562,0.7249492838466857,0.63330589482774,
Haiti,HTI,2018,12.48141112,13.934,45.1385763,22.765940739999998,51.37489811,32.4736,30.90124,12.95728,5.3000002,9.5,1.534905,64.077,69.35958846,110.0,81.180395,2.78047,7.3114725204610025,2.463188338740853,0.4788174066742332,0.707587384732294,0.7249492838466857,0.6371180250844043,
Haiti,HTI,2019,18.70378257,14.095,44.56871878,22.765940739999998,52.006906,39.262,30.40964,12.23497,5.3000002,9.5,1.528611,64.328,69.35958846,110.0,81.180395,2.78047,7.210206776036896,2.4079581085737476,0.4670923925291513,0.711008183159995,0.7249492838466857,0.6343499531786106,
Haiti,HTI,2020,22.79631136,15.573,37.41388013,22.765940739999998,52.63074767,39.262,27.19351,13.172,5.3000002,9.5,1.214126,63.773,69.35958846,110.0,81.180395,2.78047,7.163424401691875,2.2199305023218536,0.46167571382841865,0.7034442663178674,0.7249492838466857,0.6300230879976573,
Haiti,HTI,2021,16.84152402,15.296,37.04655946,22.765940739999998,53.24606379,39.262,31.43869,11.54701,5.3000002,9.5,1.525849,62.613,69.35958846,110.0,81.180395,2.78047,7.518787381366404,2.2017087306982757,0.502821275805154,0.6876349986838709,0.7249492838466857,0.638468519445237,
Hungary,HUN,2017,2.348242812,4.156,165.0328558,42.01638192,70.45425415,76.7505,58.35255,9.697723,4.167788,7.5999999,2.169203,75.81707317,93.12849623,100.80547,103.48996,4.6671,9.598127936956482,3.5083445003938274,0.7435768991937525,0.8675890733419759,0.9378689900785689,0.8496783208714325,
Hungary,HUN,2018,2.850247926,3.667,162.7008588,39.69808792,70.47117615,76.0744,59.06588,9.478704,2.4652996,7.5999999,1.765148,76.06585366,94.486282,96.76048,103.92116,4.6671,9.717522790321313,3.506674790487709,0.7574009850434525,0.870979622780361,0.941984309105506,0.8567883056431066,
Hungary,HUN,2019,3.338586354,3.411,159.9255565,39.32637767,70.45652771,80.3717,58.31822,9.339087,1.5091188,7.5999999,1.680194,76.3195122,95.84521643,96.76048,103.92116,4.6671,9.741783576755699,3.5368741795913685,0.7602100106002356,0.874436653596317,0.941984309105506,0.858876991100686,
Hungary,HUN,2020,3.326743858,4.248,154.5270029,44.09659584,70.29173279,84.7712,69.52569,7.338471,0.93471375,7.5999999,0.6495167,75.4195122,97.20507541,96.76048,103.92116,4.6671,9.704300420937583,3.65660984595583,0.7558700382367373,0.8621708425009748,0.941984309105506,0.8533417299477394,
Hungary,HUN,2021,5.110965344,4.021,159.1875273,42.26660734,70.20592753,88.6408,71.98023,7.074254,0.93471375,7.5999999,1.049159,74.06585366,98.53100806,96.76048,103.92116,4.6671,9.85385751259476,3.671177698440734,0.773186446911261,0.843722264790712,0.941984309105506,0.8529643402691596,
Indonesia,IDN,2017,3.808798577,3.783,39.35549707,15.3672984,54.45410156,32.3358,35.22059,5.249229,2.5570048,15.217682,1.88628,69.953,28.91230116,105.91143,87.05922,3.5836,8.242725624716277,3.5093481010785483,0.5866421788332704,0.7876695025058829,0.781056056524174,0.718455912621109,
Indonesia,IDN,2018,3.198347559,4.387,43.07430896,15.3672984,55.09568405,39.9046,34.59459,5.272263,2.2920825,15.115324,1.882264,70.08,29.201035,106.41082,88.91017,3.5836,8.258928430549421,3.521579702913581,0.5885182142948574,0.7894003447382255,0.7987212925003082,0.725546617177797,
Indonesia,IDN,2019,3.030584609,3.59,37.62777754,15.3672984,55.73820496,47.6906,34.17722,5.495973,2.4327436,15.632295,1.931796,70.349,29.48710876,106.41082,88.91017,3.5836,8.320679049548438,3.5124894707046193,0.5956679852795922,0.7930664593878334,0.7987212925003082,0.7291519123892446,
Indonesia,IDN,2020,1.919835273,4.255,32.9721754,15.3672984,56.27852876,53.7265,38.96104,4.944037,2.7506008,14.799365,1.134742,68.817,29.77076247,106.41082,88.91017,3.5836,8.257049211172507,3.533591669694896,0.5883006296229496,0.7721873231677621,0.7987212925003082,0.7197364150970067,
Indonesia,IDN,2021,1.56007883,3.827,40.20475827,15.3672984,56.87617025,62.1045,39.35294,5.274584,2.7506008,14.799365,1.473765,67.452,30.05169992,106.41082,88.91017,3.5836,8.363616079733983,3.4947235468158304,0.6006394323285065,0.7535841763398267,0.7987212925003082,0.7176483003895472,
India,IND,2017,3.328173375,7.626,40.74249695,15.61410992,33.18213282,18.2,76.20414,15.45114,9.98,7.39,-0.2477876,70.068,64.56794597,110.0,73.47688,3.84467,7.576150995257484,3.934753890210099,0.5094630991394998,0.7892368005902877,0.6514278973582934,0.6500425990293603,
India,IND,2018,3.938826467,7.652,43.61696933,15.66313192,33.49843535,20.0813,74.95651,16.4891,9.4609569,7.5285438,-0.1216264,70.415,66.24710466,110.0,74.37951,3.84467,7.584394221302364,3.949736621943134,0.510417537805082,0.7939659522014919,0.6600424855152605,0.6548086585072782,
India,IND,2019,3.729505735,6.51,39.90540353,15.66313192,33.81395788,29.5235,78.41638,17.56805,9.234429,8.1081193,0.1644412,70.746,67.93336671,96.82868,73.79297,3.84467,7.621894887078487,3.9643934195139416,0.5147595375521393,0.7984770449487786,0.6544446209000943,0.655893734467004,
India,IND,2020,6.623436776,7.859,37.75810533,15.66313192,34.12867261,43.4054,90.73869,19.00172,7.9388307,8.1038391,0.6639425,70.156,69.62590501,96.82868,73.79297,3.84467,7.553833134778837,4.05019568559487,0.5068790344956438,0.7904361243418323,0.6544446209000943,0.6505865932458568,
India,IND,2021,5.131407472,6.38,45.42308878,15.66313192,34.44255172,43.4054,84.94903,19.43808,7.9388307,8.1038391,0.8490003,67.282,71.32402265,96.82868,73.79297,3.84467,7.714505144807668,3.9680408913355314,0.5254823795954141,0.7512673009107065,0.6544446209000943,0.6437314338020715,
Ireland,IRL,2017,0.362173038,6.713,233.3040833,23.74816814,62.90351965,84.114,98.17092,14.6578,11.458923,14.347843,0.4101103,82.15609756,91.524642,100.85278,110.0,3.50686,11.186674479430676,3.8125352115330013,0.9275061319916211,0.9539816018936492,1.0,0.96049591129509,
Ireland,IRL,2018,0.471130714,5.741,222.453716,23.05447696,63.08445035,87.0001,93.93086,15.39093,5.7296425,14.859662,0.8118965,82.20487805,93.11400866,101.03288,110.0,3.50686,11.299795513794772,3.733508592257141,0.9406038061910079,0.9546464155330695,1.0,0.9650834072413591,
Ireland,IRL,2019,0.937842961,4.95,257.6527729,21.99848333,63.27370092,87.0001,98.67864,15.26282,3.3638371,13.473945,1.006679,82.70243902,93.68721951,101.03288,110.0,3.50686,11.312382936616546,3.6109530471621354,0.9420612359613094,0.9614275142735529,1.0,0.9678295834116207,
